loss,val_loss,learning_rate
0.2628670930862427,0.4075506627559662,0.0002659929741639644
0.22837789356708527,0.3952803909778595,0.0002659929741639644
0.22048147022724152,0.31973984837532043,0.0002659929741639644
0.21179907023906708,0.5089116096496582,0.0002659929741639644
0.20773552358150482,0.4348638653755188,0.0002659929741639644
0.20065277814865112,0.30717816948890686,0.0002659929741639644
0.19362567365169525,0.3270062804222107,0.0002659929741639644
0.1915348917245865,0.45525795221328735,0.0002659929741639644
0.18465618789196014,0.3477981686592102,0.0002659929741639644
0.17697924375534058,0.2850874662399292,0.0002659929741639644
0.1727491021156311,0.3356141448020935,0.0002659929741639644
0.16448596119880676,0.27895721793174744,0.0002659929741639644
0.1597590297460556,0.21860116720199585,0.0002659929741639644
0.15414085984230042,0.34115511178970337,0.0002659929741639644
0.14818742871284485,0.3345465660095215,0.0002659929741639644
0.14488105475902557,0.1881980299949646,0.0002659929741639644
0.14096415042877197,0.34216809272766113,0.0002659929741639644
0.13798636198043823,0.24204669892787933,0.0002659929741639644
0.13558520376682281,0.18901661038398743,0.0002659929741639644
0.13174407184123993,0.19511142373085022,0.0002659929741639644
0.12962377071380615,0.23604604601860046,0.0002659929741639644
0.12645205855369568,0.2146916538476944,0.0001329964870819822
0.12507310509681702,0.3012829124927521,0.0001329964870819822
0.12446127831935883,0.216422900557518,0.0001329964870819822
0.12301449477672577,0.22617433965206146,0.0001329964870819822
0.12325774878263474,0.23376980423927307,0.0001329964870819822
